,url,seller_url,title,squares,full_price,price_per_square,floor,free,city,district,okrug,street,house_number,description,sub_near,highway_near
0,https://spb.cian.ru/rent/commercial/301233505/,https://www.cian.ru/company/65290407/,"Сдается Свободное назначение, 22,9 м²","22,9 м²",29 770 ₽/мес.,15 600 ₽ в год,2 из 3,Свободно,Санкт-Петербург,р-н Выборгский,Сампсониевское,Большой Сампсониевский просп.,29Б,"id 40! Koммеpчecкoе помещение c высoкими потолками в 5 минутaх oт метрo Bыбopгcкaя. Дом после peконcтрукции 2023 гoда.Apeнда oт cобcтвeнникa  бeз агeнтов!

Есть возможноcть пoдъeхать для разгрузки.
Идеaльнo пoдходит: oфиc-склад, мастерскaя, интepнeт-магaзин, адвокатcкoe бюpo, салон красоты, пункт выдачи и другие объекты.

Характеристики помещения:
- Высота потолков 2,9 метр;
- 10 киловатт на помещение;
- Новые коммуникации;
- Новые стеклопакеты.

Звоните! Записывайтесь на показ!","[['Выборгская', '10 мин.'], ['Площадь Ленина', '10 мин.'], ['Петроградская', '10 мин.']]",[]
1,https://spb.cian.ru/rent/commercial/301224544/,,"Сдается Торговая площадь, 91 м²",91 м²,110 000 ₽/мес.,14 506 ₽ в год,1 из 16,Свободно,Санкт-Петербург,р-н Василеостровский,Гавань,ул. Чирикова,5,"ОТ СОБСТВЕННИКА! Без комиссии.
Первая линия ЖК Аквилон Zalive
Два входа на фасад и во застроенный двор.
Арендные каникулы 2 месяца.
Переданы ключи:
1800 квартир СДАНЫ Аквилон ZALIVE 
5000 квартир сданы и сейчас передаются ЖК Морская набережная.
2500 квартир СДАНЫ ЖК Нахимов, Гавань капитанов, Колумб
1400 квартир СДАНЫ ЖК Голден Сити
6500 квартир и аппартов СДАНЫ ЖК Я Романтик.

И еще несколько тысяч будут переданы в ближайшее время.
Отлично подойдет по ритейл, сферу услуг, кафе, аптеку и т.д.","[['Приморская', '13 мин.'], ['Горный институт', '13 мин.'], ['Спортивная', '13 мин.']]",[]
2,https://spb.cian.ru/rent/commercial/301223679/,,"Сдается Торговая площадь, 70 м²",70 м²,110 000 ₽/мес.,18 858 ₽ в год,1 из 12,Свободно,Санкт-Петербург,р-н Московский,Гагаринское,Кузнецовская ул.,58к3,"Прeдлaгаeм в аpенду нежилое помeщениe 70 кв.м. на 1-м этаже жилого кoмплeкса выcoкoгo кoмфорт-клаcca ""Стaтус у Паркa Побeды"" пo адpесу: CПб, Кузнeцoвcкaя ул., дoм 58, коpп.3.

B cоcтав ЖК вxодит вoсемь мoнoлитныx 12-этaжных дoмoв, 1989 квартир (общей плoщадью квартир окoло 84 тыс. кв.м), пoдземный пapкинг нa 930 мaшин и начальная школа с детским садом на 285 мест.

Помещение расположено в доме 58/3, в начале жилого комплекса, второй дом от пешеходного перехода и перекрестка ул. Кузнецовская и пр. Космонавтов.

 Характеристики нежилого помещения: 
- Общая площадь - 70 кв.м., 
- 1 этаж, 
- Отдельный вход с улицы, 
- 1 санузел, 
- 3 больших окна на улицу, 
- Высота потолков - 3,3 м, 
- Эл.мощность - 25 кВт, 
- Вент.канал, 
- Центральные коммуникации (холодное водоснабжение, водоотведение, электроснабжение и отопление), 
- Место для рекламы, вывески.

Жилой комплекс полностью заселен, квартиры передавались собственникам с чистовой отделкой. Высокая стоимость аренды квартир в этом комплексе.

ЖК расположен в шаговой доступности от метро Парк Победы (20 минут пешком) и в 750 метрах от Московского парка Победы. Напротив, через дорогу, находятся ТРК ""Радуга"", СКА ""Арена"". Это историческая часть Московского района, которая отличается богатой разнообразной инфраструктурой и удобной транспортной доступностью. До выезда на Московский проспект около 3 минут на автомобиле, до центра города  около 15 минут, столько же до развязки КАД и выезда на ЗСД.

 Без комиссии с Вашей стороны.

 Подойдет под любой вид деятельности.

Звоните, организуем просмотр в удобное Вам время!","[['Парк Победы', '5 мин.'], ['Электросила', '5 мин.'], ['Бухарестская', '5 мин.']]",[]
3,https://spb.cian.ru/rent/commercial/301223600/,https://www.cian.ru/company/381085/,"Сдается Торговая площадь, 109,5 м²","109,5 м²",330 000 ₽/мес.,36 165 ₽ в год,1 из 18,Свободно,Санкт-Петербург,р-н Приморский,Озеро Долгое,Комендантский просп.,11Б,"Дом расположен прямо у ст. метро Комендантский пр. . Витрины. Мощность 12 кВт. Потолки 3,6 м. 
Хорошо просматривается. 
Окружение - плотная жилая застройка. 
Всегда высокий пешеходный и автомобильный трафик. 
 Отлично подойдет под банк, магазин, мед.центр, лабораторию, детский центр. 
Парковка перед входом. Объект 1316-18178.","[['Комендантский проспект', '3 мин.'], ['Комендантский проспект', '3 мин.']]",[]
4,https://spb.cian.ru/rent/commercial/301222492/,,"Сдается Свободное назначение, 77,5 м²","77,5 м²",116 250 ₽/мес.,18 000 ₽ в год,1 из 25,Свободно,Санкт-Петербург,р-н Невский,Невский,ул. Архивная,7,"Сдам коммерческое помещение 77,5 кв м 

Стежка пола выполнена 

15 квт

Вентиляция 

Высота потолков 3,4

Два витриннных окна 

Отдельный вход

Звоните, оперативно организуем просмотр!","[['Улица Дыбенко', '6 мин.'], ['Проспект Большевиков', '6 мин.'], ['Ломоносовская', '6 мин.']]",[]
5,https://spb.cian.ru/rent/commercial/301221939/,https://www.cian.ru/company/76606770/,"Сдается Свободное назначение, 24,4 м²","24,4 м²",65 000 ₽/мес.,31 968 ₽ в год,1 из 21,Свободно,Санкт-Петербург,р-н Приморский,Озеро Долгое,Полевая Сабировская ул.,45к1,"Реализация помещения в субаренду, расположенного по адресу: Полевая Сабировская улица, д. 45, в районе станции м. Пионерская, ЖК Богатырь 3.
ЖК ""Богатырь"" - это кирпично-монолитный 21-этажный дом с подземным паркингом, коммерческой площадью и детским садом на первом этаже, в корпусе 1498 квартир.  
Поблизости несколько торговых центров: ""Богатырский"", ""Интерио"", ""Метро"", ""Максидом"". В пешей доступности три школы и две гимназии. Выезд на ЗСД обеспечен по Богатырскому проспекту в 3,5 км. 

Параметры:
1 этаж, витринные окна
Sобъекта  24,4 м2
Высота потолков  3,2 м
Эл. мощность  5 кВт
Возможность парковки автомобилей
Хорошее проходное и проездное месторасположение

Условия реализации:
Арендная плата: 65 000 рублей в месяц (+ ком. услуги)

Возможное назначение:
Торговля
Кофейня
Сфера услуг
Сетевой ритейл

Позвоните нам, значительная часть наших объектов не публикуется в рекламе. Мы поможем выбрать идеальное помещение для Вашего бизнеса.","[['Пионерская', '5 мин.'], ['Старая Деревня', '5 мин.'], ['Комендантский проспект', '5 мин.']]",[]
6,https://spb.cian.ru/rent/commercial/301221813/,https://www.cian.ru/company/76606770/,"Сдается Свободное назначение, 86,4 м²","86,4 м²",160 000 ₽/мес.,22 223 ₽ в год,1 из 21,Свободно,Санкт-Петербург,р-н Приморский,Озеро Долгое,Полевая Сабировская ул.,45к1,"Реализация помещения в субаренду, расположенного по адресу: Полевая Сабировская улица, д. 45, в районе станции м. Пионерская, ЖК Богатырь 3.
ЖК ""Богатырь"" - это кирпично-монолитный 21-этажный дом с подземным паркингом, коммерческой площадью и детским садом на первом этаже, в корпусе 1498 квартир.  
Поблизости несколько торговых центров: ""Богатырский"", ""Интерио"", ""Метро"", ""Максидом"". В пешей доступности три школы и две гимназии. Выезд на ЗСД обеспечен по Богатырскому проспекту в 3,5 км. 

Параметры:
1 этаж, витринные окна
Sобъекта  86,4 м2
Высота потолков  3,2 м
Эл. мощность  15 кВт
Возможность парковки автомобилей
Хорошее проходное и проездное месторасположение

Условия реализации:
Арендная плата: 160 000 рублей в месяц (+ ком. услуги)

Возможное назначение:
Торговля
Аптека
Сфера услуг
Кафе/пекарня
Сетевой ритейл
Пункт выдачи

Позвоните нам, значительная часть наших объектов не публикуется в рекламе. Мы поможем выбрать идеальное помещение для Вашего бизнеса.","[['Пионерская', '5 мин.'], ['Старая Деревня', '5 мин.'], ['Комендантский проспект', '5 мин.']]",[]
7,https://spb.cian.ru/rent/commercial/301219385/,,"Сдается Свободное назначение, 63 м²",63 м²,138 600 ₽/мес.,26 400 ₽ в год,1 из 22,Свободно,Санкт-Петербург,р-н Невский,Невский,ул. Архивная,11к1,"Сдам коммерческое помещение с качественным ремонтом 63 кв м
Два витринах окна
Отдельный вход
20 квт 
Вентиляция 
Помещение свободного назначения
Звоните , оперативно организуем просмотр!","[['Улица Дыбенко', '6 мин.'], ['Проспект Большевиков', '6 мин.'], ['Новочеркасская', '6 мин.']]",[]
8,https://spb.cian.ru/rent/commercial/301218137/,https://www.cian.ru/company/76606770/,"Сдается Свободное назначение, 109,4 м²","109,4 м²",220 000 ₽/мес.,24 132 ₽ в год,1 из 13,Свободно,Санкт-Петербург,р-н Калининский,Прометей,просп. Просвещения,75,"Реализация помещения в аренду, расположенного по адресу: проспект Просвещения, д. 75.
Хороший пешеходный трафик, плотная жилая застройка, население района более 500 тыс. человек. В окружении станции м. ""Гражданский проспект"" и м. ""Проспект Просвещения"". Поблизости находятся крупные гипермаркеты, поликлиники, школы, детские сады и пр. учреждения, рядом остановки общественного транспорта.

Параметры:
1 этаж, огромные витрины
Sпомещения  109.4 м2
Высота потолков  3.51-3.83 м
Эл. мощность  20 кВт
Удобная парковка для автомобилей
Активное проходное и проездное месторасположение
Собственник  физическое лицо
Срок окончания ремонтных работ - май 2024 года

Условия реализации:
Договор прямой аренды от собственника
Арендная плата: 220 000 руб/мес + КУ, НДС не облагается

Возможное назначение:
Торговля
Аптека
Сфера услуг
Кафе/пекарня
Сетевой ритейл

Позвоните нам, значительная часть наших объектов не публикуется в рекламе. Мы поможем выбрать идеальное помещение для Вашего бизнеса.","[['Гражданский проспект', '13 мин.'], ['Девяткино', '13 мин.'], ['Политехническая', '13 мин.']]",[]
9,https://spb.cian.ru/rent/commercial/301218014/,https://www.cian.ru/company/76606770/,"Сдается Свободное назначение, 155,5 м²","155,5 м²",311 000 ₽/мес.,24 000 ₽ в год,1 из 13,Свободно,Санкт-Петербург,р-н Калининский,Прометей,просп. Просвещения,75,"Реализация помещения в аренду, расположенного по адресу: проспект Просвещения, д. 75.
Хороший пешеходный трафик, плотная жилая застройка, население района более 500 тыс. человек. В окружении станции м. ""Гражданский проспект"" и м. ""Проспект Просвещения"". Поблизости находятся крупные гипермаркеты, поликлиники, школы, детские сады и пр. учреждения, рядом остановки общественного транспорта.

Параметры:
1 этаж, огромные витрины
Sпомещения  155.5 м2
Высота потолков  3.51-3.83 м
Эл. мощность  40 кВт
Удобная парковка для автомобилей
Разгрузочные ворота со двора + дополнительный выход во двор
Выделенный вентиляционный канал
Активное проходное и проездное месторасположение
Собственник  физическое лицо
Срок окончания ремонтных работ - май 2024 года

Условия реализации:
Договор прямой аренды от собственника
Арендная плата: 311 000 руб/мес + КУ, НДС не облагается

Возможное назначение:
Торговля
Сфера услуг
Салон красоты
Кафе/пекарня
Сетевой ритейл
Клиентский офис

Позвоните нам, значительная часть наших объектов не публикуется в рекламе. Мы поможем выбрать идеальное помещение для Вашего бизнеса.","[['Гражданский проспект', '13 мин.'], ['Девяткино', '13 мин.'], ['Политехническая', '13 мин.']]",[]
10,https://spb.cian.ru/rent/commercial/301217573/,https://www.cian.ru/company/76606770/,"Сдается Свободное назначение, 54,1 м²","54,1 м²",135 000 ₽/мес.,29 945 ₽ в год,1 из 13,Свободно,Санкт-Петербург,р-н Калининский,Прометей,просп. Просвещения,75,"Реализация помещения в аренду, расположенного по адресу: проспект Просвещения, д. 75.
Хороший пешеходный трафик, плотная жилая застройка, население района более 500 тыс. человек. В окружении станции м. ""Гражданский проспект"" и м. ""Проспект Просвещения"". Поблизости находятся крупные гипермаркеты, поликлиники, школы, детские сады и пр. учреждения, рядом остановки общественного транспорта.

Параметры:
1 этаж, огромные витрины
Sпомещения  54.1 м2 
Высота потолков  3.51-3.83 м
Эл. мощность  15 кВт 
Удобная парковка для автомобилей
Активное проходное и проездное месторасположение
Собственник  физическое лицо
Срок окончания ремонтных работ - май 2024 года

Условия реализации:
Договор прямой аренды от собственника
Арендная плата: 135 000 руб/месяц + КУ, НДС не облагается

Возможное назначение:
Торговля
Сфера услуг
Пункт выдачи
Сетевой ритейл
Клиентский офис

Позвоните нам, значительная часть наших объектов не публикуется в рекламе. Мы поможем выбрать идеальное помещение для Вашего бизнеса.","[['Гражданский проспект', '13 мин.'], ['Девяткино', '13 мин.'], ['Политехническая', '13 мин.']]",[]
11,https://spb.cian.ru/rent/commercial/301214455/,https://spb.cian.ru/company/12477923,Сдается Торговая площадь (А),28 м²,49 980 ₽/мес.,21 420 ₽ в год,1 из 5,Свободно,Санкт-Петербург,р-н Московский,Новоизмайловское,Варшавская ул.,25,"Сдаётся торговый отдел 20кв.м. и 8кв. м кладовая, а другой отдел занимает магазин ""Вейпы"".Электр.20 КВт,вода, с/у,
есть место для рекламы, вокруг жилой
 массив, ТЦ,рядом остановка тр-та,
до метро 9 мин. пешком, очень проходной
трафик","[['Парк Победы', '8 мин.'], ['Московская', '8 мин.']]",[]
12,https://spb.cian.ru/rent/commercial/301214300/,https://www.cian.ru/company/381085/,"Сдается Торговая площадь, 50 м²",50 м²,100 000 ₽/мес.,24 000 ₽ в год,1 из 4,Свободно,Санкт-Петербург,р-н Адмиралтейский,Коломна,Английский просп.,31,"Первый этаж. Первая линия. 
Общий вход с улицы (Английский пр-кт). 
Соседний арендатор аптека Алоэ . 
7 кВт (возможно увеличение). 
Подходит под ПВЗ, Оптику, Кофейню, Барбер-Шоп и т.д. Объект 1316-18177.","[['Садовая', '26 мин.']]",[]
13,https://spb.cian.ru/rent/commercial/301213636/,,"Сдается Торговая площадь, 53 м²",53 м²,110 000 ₽/мес.,24 906 ₽ в год,1 из 9,Свободно,Санкт-Петербург,р-н Московский,Московская застава,Благодатная ул.,57,"Прeдлaгаeм в аpенду нежилое помeщениe 53 кв.м. на 1-м этаже жилого кoмплeкса кoмфорт-клаcca ""Клубный дом Б57"" пo адpесу: CПб, Благодатная ул., дoм 57.

В настоящее время заканчиваем отделочные работы в помещение.
Стены - оштукатурены и окрашены - в зале и подсобном помещение, плитка - в санузле; 
потолок - армстронг с потолочными светильниками (в зале, санузле и подсобном помещение), 
пол - керамический гранит.

 Характеристики нежилого помещения: 
- Общая площадь - 53 кв.м.
- Косметический ремонт,
- 1 этаж 9-ти этажного дома, 
- Отдельный вход с улицы, 
- 1 санузел и подсобное помещение,
- 2 витринных окна, высотой 2,5 м, 
- Высота потолков - 3,3 м, 
- Эл.мощность - 8 кВт, 
- Вент.канал, 
- Центральные коммуникации с приборами учета (водоснабжение, электроснабжение, отопление).

Жилой дом полностью заселен, расположен в плотной жилой застройке - в окружении домов без коммерческих помещений, рядом находятся бизнес-центры, клиники, общеобразовательные учреждения и другие социальные объекты.

Жилой дом расположен в шаговой доступности от ст. метро Электросила (20 минут пешком) и в 400 метрах от Московского парка Победы, ТРК ""Радуга"", СКА ""Арена"". До выезда на Московский проспект около 3 минут на автомобиле, до центра города  около 15 минут, 400 метров - до развязки КАД и выезда на ЗСД. 

 Без комиссии с Вашей стороны.

 Подойдет под любой вид деятельности.

Звоните, отвечу на ваши вопросы и проведу просмотр в удобное вам время!","[['Электросила', '16 мин.'], ['Парк Победы', '16 мин.'], ['Бухарестская', '16 мин.']]",[]
14,https://spb.cian.ru/rent/commercial/301209499/,https://www.cian.ru/company/381085/,"Сдается Торговая площадь, 171 м²",171 м²,427 500 ₽/мес.,30 000 ₽ в год,1 из 9,Свободно,Санкт-Петербург,р-н Фрунзенский,Купчино,просп. Славы,30К1,"Первый этаж. Первая линия. Метро пр-т Славы . 
 высота потолков 4 м; 
 витринные окна во всю стену от пола до потолка; 
 эл.мощность 35 кВт; 
 арендные каникулы; 
 
 Объект 1316-18174.","[['Проспект Славы', '4 мин.']]",[]
15,https://spb.cian.ru/rent/commercial/301207486/,https://www.cian.ru/company/75133748/,"Сдается Свободное назначение, 99,6 м²","99,6 м²",239 040 ₽/мес.,28 800 ₽ в год,3 из 4,Свободно,Санкт-Петербург,р-н Адмиралтейский,Сенной,Садовая ул.,40,"Предлагается в аренду от собственника 3-й этаж здания ( целиком), расположенного на Сенной площади прямо у входа в метро Сенная/Садовая/Спасская. Адрес: г.СПб, ул. Садовая,д.40,литера Б.

- 99,6 м2 - общая площадь помещения ( вся полезная);
- 3 этаж 4-х этажного дома;
- общий вход с улицы, красивая парадная лестница;
- свободная планировка ( open-space);
- 7 больших витринных окон;
- 5кВт - выделенная эл.мощность;
- 3,5 м - высота потолков;
- состояние - требуется ремонт ( предоставляются арендные каникулы);
- в 2023 г. выполнен капитальный ремонт фасада дома и парадных ;
- назначение - свободное;
- возможные виды деятельности: офис, салон, студия,магазин т.д.
- огромный пешеходный и авто трафик;
- ближайшие соседи: HELIX, VLAVAШЕ, Великолукский, Лаборатория ДНКОМ ;
- в двух шагах от объекта общественное пространство SENO - новый масштабный креативный проект площадью 20 000 кв.м.
- договор аренды заключается сроком на 11 мес. с пролонгацией.","[['Сенная площадь', '5 мин.']]",[]
16,https://spb.cian.ru/rent/commercial/301200743/,,Сдается Торговая площадь (А),"37,7 м²",94 250 ₽/мес.,30 000 ₽ в год,1 из 5,Свободно,Санкт-Петербург,р-н Красносельский,Сосновая поляна,просп. Ветеранов,200,"Помещение 37,7 метра свободного назначения, ку и счетчики отдельно, первая линия на проспект Ветеранов и променад, новый густонаселенный район, высокий пешеходный трафик","[['Проспект Ветеранов', '13 мин.'], ['Ленинский проспект', '13 мин.'], ['Автово', '13 мин.']]",[]
17,https://spb.cian.ru/rent/commercial/301199359/,,"Сдается Торговая площадь, 43 м²",43 м²,45 000 ₽/мес.,12 559 ₽ в год,-1 из 6,Свободно,Санкт-Петербург,р-н Центральный,№ 78,Садовая ул.,32,"Аренда напрямую от собственника. Без комиссий. Арендные каникулы 10 дней. Во дворе хорошая проходимость, все первые этажи магазины. Теплые водяные полы. В помещении сухо и тепло. Сорок пять тысяч рублей в месяц.","[['Сенная площадь', '4 мин.'], ['Спасская', '4 мин.'], ['Садовая', '4 мин.']]",[]
18,https://spb.cian.ru/rent/commercial/301196652/,https://spb.cian.ru/company/19644553,"Сдается Торговая площадь, 310 м²",310 м²,600 000 ₽/мес.,23 226 ₽ в год,1 из 5,Свободно,Санкт-Петербург,р-н Центральный,Смольнинское,2-я Советская ул.,27/2,"Сдается в аренду помещение в центре города. в пяти минутах от метро. Большие панорамные окна Три отдельных входа.
Помещeние нaхoдится в прoхoдном мeсте, в cамoм цeнтрe Caнкт-Пeтeрбурга, нa интeнсивнейшeм пeшeхoднoм пoтоке, в шaговoй дocтупнoсти от cт. метpо Плoщадь Вoccтания и Mocковскогo вoкзала.
Первый этаж - 230 кв.м, высота потолков - 3,37 м.
Подвальное помещение - 80 кв. м.
Подключены все городские коммуникации:
Электричество - 30 кВт.
Вода.
Три отдельных входа.
На дополнительные вопросы ответим по телефону.","[['Площадь Восстания', '9 мин.']]",[]
19,https://spb.cian.ru/rent/commercial/301189934/,,Сдается Свободное назначение (B),210 м²,273 000 ₽/мес.,15 600 ₽ в год,2 из 5,Свободно,Санкт-Петербург,р-н Адмиралтейский,Екатерингофский,наб. Обводного Канала,199-201Ж,"От собственника! Без комиссии!
Сдаётся уникальное ЛОФТовое пространство универсального (офисного) назначения с высокими до 6,5 м. потолками!!!
Креативный исторический дизайн, стильное светлое пространство с окнами в два яруса, стены в модном ЛОФТовом стиле!
Общая площадь 210 кв.м. Открытая планировка с Возможностью полноценного обустройства второго яруса!!!
2-й этаж, очень эффектно оформлена входная группа в помещение, с исторической винтовой лестницей, уходящей на верхние этажи башни.
Помещение расположено на территории креативного делового пространства Обводный Двор, с развитой внутренней инфраструктурой и ухоженной территорией.
Прекрасно решён вопрос с парковкой: имеется гостевая парковка (30 минут бесплатно, далее 100 рублей в час), а также охраняемая внутренняя парковка на территории (с возможностью выделения постоянных мест).
Отличная транспортная доступность: 10 минут прогулочным шагом от м. Балтийская, рядом выезд на ЗСД.
Арендная ставка 1300 рублей за кв.м. в месяц.","[['Балтийская', '10 мин.'], ['Нарвская', '10 мин.']]",[]
20,https://spb.cian.ru/rent/commercial/301187418/,,"Сдается Свободное назначение, 303 м²",303 м²,550 000 ₽/мес.,21 783 ₽ в год,2 из 2,Свободно,Санкт-Петербург,р-н Приморский,Комендантский аэродром,просп. Королева,21к1,"Собственник сдает в долгосрочную аренду коммерческое помещение общей площадью 303 м2 на пересечении пр. Королева и Байконурской ул. Отдельно стоящее здание. Вход с улицы. 
В настоящее время функционирует как ресторан. 
Интерьер можно полностью изменять.","[['Комендантский проспект', '15 мин.'], ['Пионерская', '15 мин.'], ['Удельная', '15 мин.']]",[]
21,https://spb.cian.ru/rent/commercial/301186937/,https://www.cian.ru/company/90055278/,"Сдается Свободное назначение, 98 м²",98 м²,98 000 ₽/мес.,12 000 ₽ в год,1 из 16,Свободно,Санкт-Петербург,р-н Приморский,№ 65,Стародеревенская ул.,6К1,"Сдается в аренду помещение свободного назначения 98 м² по адресу: Стародеревенская ул., д.6, корп.1.

Преимущества и характеристики помещения:
- 1 этаж;
- Два отдельных входа;
- Новый качественный ремонт в помещении;
- Витринные окна;
- Приморский район, локация в сданном и заселенном объекте;
- Жилое и деловое окружение;
- Высокая численность проживающего населения;
- Экономически-активное платежеспособное население;
- Парковка непосредственно у помещения;
- Приточно-вытяжная вентиляция;
- Роллеты на окнах и двери;
- Пожарная и охранная сигнализации;
- Возможность размещения вывески на фасаде.

Предоставляются арендные каникулы! Жилой квартал с развитой инфраструктурой: магазины, кафе, школы и детские сады, рядом ЗАГС Приморского района!

Помещение идеально подходит под: детский развивающий центр, центр обучения, языковую школу, лофт пространство, спорт\йога центр, медицинский центр, стоматологию, финансовые услуги, сферы услуг, офис и прочее.

Звоните! С удовольствием отвечу на все ваши вопросы! Просмотры в удобное для вас время! С уважением, Марина Святошенко ""CITY RENT""","[['Старая Деревня', '14 мин.'], ['Беговая', '14 мин.'], ['Крестовский остров', '14 мин.']]",[]
22,https://spb.cian.ru/rent/commercial/301182207/,https://spb.cian.ru/company/15707433,"Сдается Торговая площадь, 166,1 м²","166,1 м²",220 000 ₽/мес.,15 895 ₽ в год,4 из 4,Свободно,Санкт-Петербург,р-н Кировский,Ульянка,просп. Ветеранов,101,"Помещение фудкорта на 4 этаже ТЦ Ульянка ( Большой процветающий ТЦ в Красносельском районе. Площадь 166,6 кв.м. с видовыми на ул. Ветеранов. Выделено от 60 кВт ( можно больше). Есть сплит система и вытяжка. Помещение подготовлено под общепит, возможны другие виды деятельности. Договор от 11 месяцев, возможен долгосрочный. Зал примерно 145 кв.м., есть подсобные,помещения. До этажа идет специальный грузовой лифт для подъема продуктов. Готовы к сотрудничеству как с сетевыми , так и с частными арендаторами.
 Доп. описание: современный ремонт, также имеются: интернет, кондиционер, пожарная сигнализация, охранная сигнализация, приборы учета воды, тепла . 
Почему нужно работать с Федеральной компанией ""Этажи""?
- Юридическое сопровождение сделки и гарантия финансовой защиты
- Уникальные условия на услуги страхования объекта и гражданской ответственности
- Скидки на услуги компании ""Этажи"" при покупке недвижимости для клиентов
- Эксклюзивные скидки для клиентов компании ""Этажи"" от партнеров по программе ""Этажи Бонус"". Номер в базе: 10919513.","[['Проспект Ветеранов', '6 мин.']]",[]
23,https://spb.cian.ru/rent/commercial/301182204/,https://spb.cian.ru/company/15707433,"Сдается Торговая площадь, 140 м²",140 м²,180 000 ₽/мес.,15 429 ₽ в год,1 из 10,Свободно,Санкт-Петербург,р-н Пушкинский,мкр. Шушары,просп. Старорусский,8к1,"Торговое помещение свободной планировки, 591,3 кв.м. Располагается на первой линии, напротив остановки проектируемой трамвайной линии скоростной дороги в Шушарах. Планировка идеально адаптирована под торговое назначения: большой торговый зал правильной формы под стеллажные системы, поток прикассовый разделен на входящий и выходящий поток, зона выгрузки-загрузки организована, разгрузка возможна еврофурами. Заведено 60кВт. Сделан ремонт по стандартам сетевых магазинов. Перспективная локация большого жилого массива. Возможна посадка на часть площадей
 Доп. описание: также имеются: интернет, пожарная сигнализация, охранная сигнализация, приборы учета воды, тепла . 
Почему нужно работать с Федеральной компанией ""Этажи""?
- Юридическое сопровождение сделки и гарантия финансовой защиты
- Уникальные условия на услуги страхования объекта и гражданской ответственности
- Скидки на услуги компании ""Этажи"" при покупке недвижимости для клиентов
- Эксклюзивные скидки для клиентов компании ""Этажи"" от партнеров по программе ""Этажи Бонус"". Номер в базе: 9989978.","[['Купчино', '10 мин.']]","[['Московское, М-10 шоссе', '11 км от КАД'], ['Пулковское шоссе', '11 км от КАД']]"
24,https://spb.cian.ru/rent/commercial/301174662/,https://spb.cian.ru/company/12477876,"Сдается Свободное назначение, 131 м²",131 м²,180 000 ₽/мес.,16 489 ₽ в год,1 из 5,Свободно,Санкт-Петербург,р-н Василеостровский,Васильевский,5-я Васильевского острова линия,46,"РАСПОЛОЖЕНИЕ: Удачное расположение, близко метро и большой внутренний двор с зоной разгрузки/ парковкой. Расположено между двух станции метро Василеостровская 3-4 минуты пешком и  метро  Спортивная. 

МЕТРАЖ: 79,6+13.5+6.9+5.4+ 13.6+11,9 метров, общий метраж 131 метр.

ОПИСАНИЕ: Вход  и с улицы и второй  вход со двора,  Двор предусматривает мета для разгрузки и парковки авто -транспорта. Основное помещение  open space  79.6.

Две мокрые точки.  Удобный ресепшен,  4   отдельных помещения свободного назначения и две проходные группу  с  подсобным поледенеем.  Витринные окна. Все помещения с ремонтом, минимум офисной мебели, мебели в отличном состоянии,

 Сдается на длительный срок. Кадастровый номер 78:06:0002025.

Возможно под представительство, магазин, офис, кафе, пекарню,  агентство недвижимости,  коворкинг. Каникулы на переезд обсуждаются. Стоимость эксплуатационных  коммунальных расходов оплачивается отдельно. Юр адрес предоставляется.","[['Василеостровская', '5 мин.'], ['Спортивная', '5 мин.'], ['Горный институт', '5 мин.']]",[]
25,https://spb.cian.ru/rent/commercial/301172576/,https://www.cian.ru/company/381085/,"Сдается Торговая площадь, 229 м²",229 м²,1 000 000 ₽/мес.,52 402 ₽ в год,1 из 4,Свободно,Санкт-Петербург,р-н Центральный,Дворцовый,Малая Садовая ул.,3/54,"Торговое / общепит. Витрины, Свечка. 
 Площадью 230 м2., отдельный вход с Малой Садовой ул. и со двора, качественный ремонт, мощность 64кВт 
 30 метров до Невского проспекта, высокий пешеходный трафик 
- 1 этаж (72,8 кв.м.), 
- антресоль (48,3 кв.м.) 
- цоколь (107,9 кв.м.) (Цоколь состоит из зала с посадочными местами (45,9 кв.м.) и рабочей зоной с кухней и подсобными помещениями) 
- 84 посадочных места 
 
 
 Объект 1316-18151.","[['Гостиный двор', '3 мин.']]",[]
